平台,订单ID,达人昵称,达人UID,达人号,粉丝数,带货类型,带货等级,近30日销量,申样时间,领样商品,店铺名称,商品价格,商品ID,商品规格,件数,媒介,创建人,审核时间,同步ERP时间,发货时间
抖音,SPUXBB20250711122501YQ5XP4T8D,Uu成长记 ᰔᩚ,"	",z195535q,3245,视频为主,L2,72,2025-07-11 12:25,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,周洪姗,周洪姗,2025-07-11 12:28:37,2025-07-11 12:28:49,2025-07-11 14:20:24
抖音,SPUXBB20250711115635PEPSIQT5O,橡皮大满,"	",38986307224,44444,视频为主,,180,2025-07-11 11:56,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,周洪姗,周洪姗,2025-07-11 12:28:37,2025-07-11 12:28:49,2025-07-11 14:20:24
抖音,SPUXBB20250711115614AW1M7BC5S,大黄的朋友们,"	",hlq020,6806,视频为主,L1,10207,2025-07-11 11:56,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,18.8,"3762139389346578637	",【冰感小毛巾】10包,1,武倩雯,武倩雯,2025-07-11 12:28:37,2025-07-11 12:28:49,2025-07-11 14:20:24
抖音,SPUXBB20250711115231183V5L0PF,硕硕妈妈 二胎,"106332859778	",20191107ss,10275,视频为主,L2,823,2025-07-11 11:52,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,9.9,"3762646431786205556	",【冰感小毛巾】5包,1,王伟,王伟,2025-07-11 12:28:37,2025-07-11 12:28:49,2025-07-11 14:20:24
抖音,SPUXBB2025071111503592UJV7KPO,熙熙麻麻,"111423131905	",yuanxia1806,14499,视频为主,L1,1231,2025-07-11 11:50,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王伟,王伟,2025-07-11 12:28:37,2025-07-11 12:28:49,2025-07-11 14:20:24
抖音,SPUXBB20250711114555P1I02ODCK,小雨姐（带娃版）,"2131312275358903	",yujie131,3394,视频为主,,222,2025-07-11 11:45,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,刘丹,2025-07-11 12:28:37,2025-07-11 12:28:49,2025-07-11 14:20:24
抖音,SPUXBB20250711114555P1I02ODCK,小雨姐（带娃版）,"2131312275358903	",yujie131,3394,视频为主,,222,2025-07-11 11:45,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,19.8,"3702937530157629739	",便携手帕湿巾8抽*28包,2,刘丹,刘丹,2025-07-11 12:28:37,2025-07-11 12:28:49,2025-07-11 14:20:24
抖音,SPUXBB20250711113819WP9VK5JYG,波波球爱小姐姐,"	",46427339452,3811,视频为主,,100,2025-07-11 11:38,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,杜新新,杜新新,2025-07-11 11:43:46,2025-07-11 11:43:52,2025-07-11 13:40:17
抖音,SPUXBB20250711113031OCTOMRXE3,半勺甜ᰔᩚ,"71517277825	",1568468062,3933,视频为主,L3,1515,2025-07-11 11:30,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王伟,王伟,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 13:40:17
抖音,SPUXBB20250711112612W9JP4GV8I,团团妈妈（预产期7月14号）,"109207167837	",ZFJH1122,3869,视频为主,L1,261,2025-07-11 11:26,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,谢可盈,谢可盈,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:24
抖音,SPUXBB20250711112612W9JP4GV8I,团团妈妈（预产期7月14号）,"109207167837	",ZFJH1122,3869,视频为主,L1,261,2025-07-11 11:26,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,谢可盈,谢可盈,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:24
抖音,SPUXBB20250711111555BLUT175R5,一颗胖菜,"3129641406577163	",67712405505,6948,直播为主,L3,911,2025-07-11 11:15,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,何露,何露,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:24
小红书,SPUXBB20250711110958HRJ06HVWH,十一宝宝🍼,"	",153095180,2520,,,0,2025-07-11 11:09,便携手帕湿巾8抽*28包婴儿湿巾湿宝宝手口便携式便携湿巾,米莉马莉旗舰店,9.9,"66f617fb2402f8000112afb6	",便携手帕湿巾8抽*28包,1,徐蕾,徐蕾,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
小红书,SPUXBB20250711110958HRJ06HVWH,十一宝宝🍼,"	",153095180,2520,,,0,2025-07-11 11:09,【3层30抽*15包起】婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉旗舰店,9.9,"686f8939e58d070001e6a01d	",30抽*15包,1,徐蕾,徐蕾,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
抖音,SPUXBB20250711110925DSND1G0N,菲菲（带娃版,"3676408025449379	",20072506496,9777,视频为主,L3,279,2025-07-11 11:09,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,18.8,"3762139389346578637	",【冰感小毛巾】10包,1,何露,何露,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
抖音,SPUXBB20250711110924HY3NI43NV,穗穗  带娃,"1311042543558732	",suisuipingan1995,9898,视频为主,,672,2025-07-11 11:09,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,18.8,"3762139389346578637	",【冰感小毛巾】10包,1,何露,何露,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
抖音,SPUXBB20250711110924MX7FKLM3S,小明文具,"	",43507663054,92388,直播为主,L4,49343,2025-07-11 11:09,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,18.8,"3762139389346578637	",【冰感小毛巾】10包,1,何露,何露,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
抖音,SPUXBB20250711110924RBXVXUZRL,静儿好物,"	",yangjing518518,10928,视频为主,L2,262,2025-07-11 11:09,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,18.8,"3762139389346578637	",【冰感小毛巾】10包,1,何露,何露,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
抖音,SPUXBB20250711110924V52K0SD5X,_泽泽麻麻👩🏻,"85011386678	",J0419565,3428,视频为主,L2,72,2025-07-11 11:09,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,18.8,"3762139389346578637	",【冰感小毛巾】10包,1,何露,何露,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
抖音,SPUXBB20250711110835BOTWBXDSV,荣事达空气炸锅(杭州1仓）,"	",33297520124,67119,直播为主,,1608,2025-07-11 11:08,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,徐蕾,徐蕾,2025-07-11 11:36:35,2025-07-11 11:36:44,2025-07-11 14:20:23
抖音,SPUXBB20250711105339I8DAHS5FC,超超🎀,"886654057580731	",84816066895,2578,直播为主,,89,2025-07-11 10:53,米莉马莉100%纯棉洗脸巾壁挂式一次性洁面巾悬挂式擦脸巾柔巾TZ,MillyMally亲子旗舰店,39.9,"3761733061759336624	",100%全棉洗脸巾80抽*3包,1,王伟,王伟,2025-07-11 10:55:33,2025-07-11 10:55:36,2025-07-11 11:40:28
抖音,SPUXBB20250711105238K8Y95JXBW,丹丹和侠侠呀,"50530647481	",ddx520110,12212,视频为主,L5,29746,2025-07-11 10:52,米莉马莉100%棉洗脸巾壁挂式一次性洁面巾悬挂式擦脸巾加厚棉柔巾,米莉马莉个人护理旗舰店,39.9,"3759723811717644965	",100%全棉洗脸巾80抽*3包,1,刘丹,刘丹,2025-07-11 10:55:46,2025-07-11 10:55:48,2025-07-11 11:40:28
抖音,SPUXBB20250711105111QMNGVZ9MZ,Anna✈️,"108305235725	",1801845573,57572,直播为主,L3,769,2025-07-11 10:51,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王伟,王伟,2025-07-11 10:52:00,2025-07-11 10:52:01,2025-07-11 11:40:27
抖音,SPUXBB20250711104847DW28P71ZY,腾腾一家人的日常,"	",782712947,13547,视频为主,L2,1079,2025-07-11 10:48,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,19.8,"3702937530157629739	",便携手帕湿巾8抽*28包,2,刘丹,刘丹,2025-07-11 10:49:41,2025-07-11 10:49:43,2025-07-11 11:40:27
抖音,SPUXBB2025071110451496V0WXTT9,婷婷吖👑,"56952319511	",1015198993MEI,6889,视频为主,L3,1614,2025-07-11 10:45,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王伟,王伟,2025-07-11 10:49:32,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB20250711104207DFTBD2WFP,小汪汪（芊芊麻麻）,"62841069197	",82841069197,9361,视频为主,L4,6053,2025-07-11 10:42,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,35.6,"3762646431786205556	",【冰感小毛巾】20包,1,王伟,王伟,2025-07-11 10:49:32,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB20250711103947CJDLD5BGW,AEROBI ACTIVE运动健身旗舰店,"	",97036537690,124521,直播为主,,49804,2025-07-11 10:39,米莉马莉电热蚊香液8液+2器家用插电式驱蚊器防蚊水补充液套装,MillyMally亲子旗舰店,29.9,"3684361418511089950	",2个加热器+45ml*8瓶,1,王晓寒,王晓寒,2025-07-11 10:49:32,2025-07-11 10:51:52,2025-07-11 11:40:27
快手,SPUXBB202507111038482ZKYWQ9W7,丹妮..小美御妹！,"555759135	",mei-1314529,62532,,,0,2025-07-11 10:38,米莉马莉80抽10包婴儿湿巾新生手口宝宝家庭实惠装,米莉马莉官方旗舰店,29.9,"21078828416356	",80抽*10包,1,谢可盈,谢可盈,2025-07-11 10:49:56,2025-07-11 10:49:58,2025-07-11 11:40:27
快手,SPUXBB202507111038482ZKYWQ9W7,丹妮..小美御妹！,"555759135	",mei-1314529,62532,,,0,2025-07-11 10:38,迷你手帕湿巾8抽*28包婴儿便携装宝宝手口湿巾,米莉马莉官方旗舰店,9.9,"22686197529356	",便携装迷你手帕湿巾8抽*28包,1,谢可盈,谢可盈,2025-07-11 10:49:56,2025-07-11 10:49:58,2025-07-11 11:40:27
视频号,SPUXBB20250711102243W5WTKOFU4,麦子百货甄选,"	",sphROVu86V4US3K,0,,,0,2025-07-11 10:22,米莉马莉一次性床上四件套床单被罩枕套酒店旅行旅游双人加厚隔脏,米莉马莉个护,9.2,"10000242234013	",小兔子，四件套双人套装*1套,1,鞠洁,鞠洁,2025-07-11 10:50:12,2025-07-11 10:50:13,2025-07-11 11:40:27
视频号,SPUXBB20250711102243W5WTKOFU4,麦子百货甄选,"	",sphROVu86V4US3K,0,,,0,2025-07-11 10:22,米莉马莉一次性单人三件套双人四件套床单被罩枕套酒店旅行旅游隔脏加厚,米莉马莉个护,7.5,"10000242145249	",小兔子，三件套单人*1套,1,鞠洁,鞠洁,2025-07-11 10:50:12,2025-07-11 10:50:13,2025-07-11 11:40:27
视频号,SPUXBB20250711102243W5WTKOFU4,麦子百货甄选,"	",sphROVu86V4US3K,0,,,0,2025-07-11 10:22,米莉马莉一次性床上四件套/三件套床单被罩枕套酒店旅行旅游双人加厚隔脏单人旅行套装,米莉马莉,9.2,"10000200613531	",小狮子，四件套双人套装*1套,1,鞠洁,鞠洁,2025-07-11 10:50:12,2025-07-11 10:50:13,2025-07-11 11:40:27
视频号,SPUXBB20250711102243W5WTKOFU4,麦子百货甄选,"	",sphROVu86V4US3K,0,,,0,2025-07-11 10:22,米莉马莉一次性单人三件套双人四件套床单被罩枕套酒店旅行旅游隔脏加厚,米莉马莉,7.5,"10000208730677	",小狮子，三件套单人*1套,1,鞠洁,鞠洁,2025-07-11 10:50:12,2025-07-11 10:50:13,2025-07-11 11:40:27
抖音,SPUXBB20250711102239Q4BH63O5Q,西柚妈妈超会买,"	",57744390925,1078,视频为主,,4,2025-07-11 10:22,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,祝洪玲,祝洪玲,2025-07-11 10:49:30,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB202507111020493QTZ684OK,咩咩的小毛,"100725975239	",1091770500,167225,视频为主,L5,11635,2025-07-11 10:20,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,35.6,"3762139389346578637	",【冰感小毛巾】20包,1,耿竹林,耿竹林,2025-07-11 10:49:30,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB2025071110204859F3NWLMG,旺旺小金猪,"7362942193802363928	",97467633211,3374,视频为主,L3,477,2025-07-11 10:20,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王伟,王伟,2025-07-11 10:49:30,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB20250711101725RNGB0STHU,橙橙妈💗,"4340511178497827	",chengchengma01,304726,视频为主,L2,303,2025-07-11 10:17,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王伟,王伟,2025-07-11 10:49:30,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB20250711101706GPRGFCEHB,乐仔爱妈妈👶🏻,"	",32452687366,4721,视频为主,L2,2383,2025-07-11 10:17,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,李冰心,李冰心,2025-07-11 10:49:30,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB2025071110140537UD91NU2,云云妈咪,"1610129762958781	",372368566y,184523,直播为主,L4,501,2025-07-11 10:14,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,35.6,"3762646431786205556	",【冰感小毛巾】20包,1,王伟,王伟,2025-07-11 10:49:29,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB202507111010331QKB51I2U,妍妍优品,"	",34093054,3476,视频为主,,1048,2025-07-11 10:10,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,李冰心,李冰心,2025-07-11 10:49:29,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB20250711100035R5KIIH3F,柯妈来了,"	",44843462384,12611,视频为主,L3,602,2025-07-11 10:00,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,倪萍萍,倪萍萍,2025-07-11 10:49:29,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB202507110958198K0P2D9JL,爱吃薯条la,"	",89528538757,4470,直播为主,,1111,2025-07-11 09:58,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,倪萍萍,倪萍萍,2025-07-11 10:49:29,2025-07-11 10:51:52,2025-07-11 11:40:27
抖音,SPUXBB20250711095217YQ3JE26WG,胖胖糖,"	",70456732453,1301,直播为主,L4,40183,2025-07-11 09:52,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,李冰心,李冰心,2025-07-11 10:49:28,2025-07-11 10:51:52,2025-07-11 11:40:27
快手,SPUXBB20250711094318MYXD2FY8,燕子超会买,"2348749394	",2348749394,113337,,,0,2025-07-11 09:43,【小蒙分享】米莉马莉冰感毛巾清凉降温夏季凉感湿巾止汗运动tz,米莉马莉官方旗舰店,18.8,"24798082617356	",绿色，冰感小毛巾1条*10包,1,杜新新,杜新新,2025-07-11 10:49:28,2025-07-11 10:51:52,2025-07-11 11:40:26
抖音,SPUXBB20250711093907WHEX6YAA0,宸仔橙子麻麻,"	",82569273910,3641,,L3,2379,2025-07-11 09:39,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,59.2,"3706832255759548879	",【超值推荐】4层加厚30抽*45包,1,周洪姗,周洪姗,2025-07-11 10:49:28,2025-07-11 10:51:52,2025-07-11 11:40:26
抖音,SPUXBB20250711093616HTUHYDP6R,木子李要爆爆,"77880754239	",707899695,3716,视频为主,,400,2025-07-11 09:36,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,杜新新,杜新新,2025-07-11 10:49:27,2025-07-11 10:51:52,2025-07-11 11:40:26
抖音,SPUXBB20250711093616HTUHYDP6R,木子李要爆爆,"77880754239	",707899695,3716,视频为主,,400,2025-07-11 09:36,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,35.6,"3762646431786205556	",【冰感小毛巾】20包,1,杜新新,杜新新,2025-07-11 10:49:27,2025-07-11 10:51:52,2025-07-11 11:40:26
抖音,SPUXBB20250711093531HG2QMOOEY,灵匠科技,"4092825780888691	",69367801307,13845,直播为主,L3,409,2025-07-11 09:35,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王伟,王伟,2025-07-11 09:36:01,2025-07-11 09:36:04,2025-07-11 10:40:24
抖音,SPUXBB20250711092936I12XN8U92,小妮儿,"	",FanChen0311,18150,直播为主,,2706,2025-07-11 09:29,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,樊雅静,樊雅静,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 11:40:26
抖音,SPUXBB20250711092601O59KCR6OL,楚河麻麻吖🪴,"3408899166704973	",88588css,5082,视频为主,,244,2025-07-11 09:26,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,耿竹林,耿竹林,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 11:40:25
抖音,SPUXBB202507110924474KT26V1MO,张鱼小丸丸,"	",z2625811589,10992,视频为主,L3,256,2025-07-11 09:24,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,35.6,"3762139389346578637	",【冰感小毛巾】20包,1,耿竹林,耿竹林,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 10:40:24
抖音,SPUXBB20250711092222JPSLWJ4U0,🍏情歌小涛980,"1108775924932749	",qinggexiaotao980,5470548,直播为主,,100480,2025-07-11 09:22,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,56.4,"3762139389346578637	",【冰感小毛巾】10包,3,樊雅静,樊雅静,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 11:40:25
抖音,SPUXBB20250711092056V1PKLO8O1,抖查查,"	",douchacha666,56878,直播为主,L3,8575,2025-07-11 09:20,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,李冰心,李冰心,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 10:40:24
抖音,SPUXBB20250711092056V1PKLO8O1,抖查查,"	",douchacha666,56878,直播为主,L3,8575,2025-07-11 09:20,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,李冰心,李冰心,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 10:40:24
抖音,SPUXBB20250711091923PZ473LBBT,娴。  💃,"	",1102859645,5685,视频为主,L2,763,2025-07-11 09:19,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,周洪姗,周洪姗,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 10:40:24
抖音,SPUXBB20250711091741U8LB7YMRJ,卡尔达原创童装,"	",why19890316,2956777,直播为主,,262590,2025-07-11 09:17,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾运动冰凉毛巾tz,MillyMally亲子旗舰店,18.8,"3762646431786205556	",【冰感小毛巾】10包,1,王晓寒,王晓寒,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 10:40:23
抖音,SPUXBB20250711091522LZ13SXV87,夏有儿女&丽君老沈,"	",75739764969,612636,直播为主,L3,778,2025-07-11 09:15,米莉马莉电热蚊香液8液+2器家用插电式驱蚊器防蚊水补充液套装,MillyMally亲子旗舰店,29.9,"3684361418511089950	",2个加热器+45ml*8瓶,1,王晓寒,王晓寒,2025-07-11 09:35:36,2025-07-11 09:35:52,2025-07-11 11:40:25
